tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v2-D-b64,v2,D,64,576,576,1,2032,1.8089,2.8367,1984,1984,31,650117120,15,314572800
v2-D-b64,v2,D,64,577,577,1,1600,0.7742,11.8445,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,578,578,1,2000,1.9819,17.9155,0,16,0,0,25,524288000
v2-D-b64,v2,D,64,579,579,2,2032,1.1201,1.7431,1872,1984,30,613416960,15,314572800
v2-D-b64,v2,D,64,580,580,1,320,0.0817,0.2973,0,16,0,0,5,104857600
v2-D-b64,v2,D,64,581,581,1,2032,0.9022,1.4494,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,582,582,1,976,0.338,4.5288,0,16,0,0,15,314572800
v2-D-b64,v2,D,64,583,583,1,2032,1.6549,17.8694,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,584,584,1,896,0.2931,0.2058,0,16,0,0,0,0
v2-D-b64,v2,D,64,585,585,1,2032,2.0089,2.0221,1872,1984,30,613416960,28,587202560
v2-D-b64,v2,D,64,586,586,1,160,0.0455,0.0564,0,16,0,0,2,41943040
v2-D-b64,v2,D,64,587,587,2,2032,0.6794,0.9986,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,588,588,2,2032,0.6922,1.1173,1968,1984,31,644874240,0,0
v2-D-b64,v2,D,64,589,589,1,464,0.0966,0.3802,0,112,0,0,5,104857600
v2-D-b64,v2,D,64,590,590,1,80,0.0391,0.067,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,591,591,4,2032,0.9262,1.455,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,592,592,1,2032,0.0627,0.0418,0,2016,0,0,0,0
v2-D-b64,v2,D,64,593,593,1,2032,1.1574,17.99,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,594,594,1,2032,1.6024,18.9019,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,595,595,1,2032,1.159,12.4539,0,0,0,0,31,650117120
v2-D-b64,v2,D,64,596,596,1,2032,2.2667,17.9862,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,597,597,1,2032,1.1555,9.732,0,16,0,0,22,461373440
v2-D-b64,v2,D,64,598,598,1,2032,2.2465,18.1566,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,599,599,1,2032,1.1568,15.6029,0,16,0,0,29,608174080
v2-C-b16,v2,C,16,0,0,1,1008,0.3556,0.3609,0,0,0,0,0,0
v2-C-b16,v2,C,16,1,1,1,2032,1.1623,0.0935,0,16,0,0,32,167772160
v2-C-b16,v2,C,16,2,2,1,2032,1.1678,0.126,0,16,0,0,64,335544320
v2-C-b16,v2,C,16,3,3,1,2032,1.1342,0.158,0,112,0,0,125,655360000
v2-C-b16,v2,C,16,4,4,1,2032,1.1563,0.1605,0,0,0,0,121,634388480
v2-C-b16,v2,C,16,5,5,1,368,0.0813,0.0794,0,112,0,0,28,146800640
v2-C-b16,v2,C,16,6,6,1,160,0.0549,0.0665,0,16,0,0,32,167772160
v2-C-b16,v2,C,16,7,7,1,1792,0.8959,0.1659,0,16,0,0,182,954204160
v2-C-b16,v2,C,16,8,8,1,2032,1.1426,0.0924,0,112,0,0,31,162529280
v2-C-b16,v2,C,16,9,9,1,1872,0.9854,0.151,0,112,0,0,110,576716800
v2-C-b16,v2,C,16,10,10,1,2032,1.1628,0.1556,0,16,0,0,119,623902720
v2-C-b16,v2,C,16,11,11,1,1056,0.3787,0.1106,0,112,0,0,72,377487360
v2-C-b16,v2,C,16,12,12,1,2032,1.0976,0.1747,0,288,0,0,179,938475520
v2-C-b16,v2,C,16,13,13,1,48,0.0624,0.0657,0,16,0,0,1,5242880
v2-C-b16,v2,C,16,14,14,1,48,0.029,0.0266,0,0,0,0,4,20971520
v2-C-b16,v2,C,16,15,15,1,176,0.043,0.0293,0,0,0,0,6,31457280
v2-C-b16,v2,C,16,16,16,1,2032,0.7324,0.6315,16,2032,0,0,74,387973120
v2-C-b16,v2,C,16,17,17,1,208,0.0464,0.0274,0,16,0,0,2,10485760
v2-C-b16,v2,C,16,18,18,1,2032,1.1293,0.1066,0,112,0,0,61,319815680
v2-C-b16,v2,C,16,19,19,1,288,0.0979,0.0791,0,16,0,0,33,173015040
v2-C-b16,v2,C,16,20,20,1,448,0.1104,0.0554,0,112,0,0,10,52428800
v2-C-b16,v2,C,16,21,21,1,1184,0.4581,0.0863,0,112,0,0,36,188743680
v2-C-b16,v2,C,16,22,22,1,2032,1.148,0.1378,0,112,0,0,106,555745280
v2-C-b16,v2,C,16,23,23,1,2032,1.1637,0.1221,0,16,0,0,73,382730240
v2-C-b16,v2,C,16,24,24,1,2032,1.1408,0.1312,0,112,0,0,100,524288000
v2-C-b16,v2,C,16,25,25,1,48,0.0465,0.0555,0,16,0,0,8,41943040
v2-C-b16,v2,C,16,26,26,1,2032,0.0859,0.0833,1744,2032,0,0,11,57671680
v2-C-b16,v2,C,16,27,27,1,1920,1.0288,0.1118,0,16,0,0,78,408944640
v2-C-b16,v2,C,16,28,28,1,960,0.3263,0.0829,0,112,0,0,36,188743680
v2-C-b16,v2,C,16,29,29,1,2032,1.1396,0.1327,0,112,0,0,102,534773760
v2-C-b16,v2,C,16,30,30,1,2032,0.0529,0.0566,16,2032,0,0,9,47185920
v2-C-b16,v2,C,16,31,31,1,928,0.3008,0.0485,0,112,0,0,27,141557760
v2-C-b16,v2,C,16,32,32,1,2032,1.1632,0.1363,0,16,0,0,104,545259520
v2-C-b16,v2,C,16,33,33,1,64,0.0543,0.0597,32,32,0,0,4,20971520
v2-C-b16,v2,C,16,34,34,1,2032,1.1278,0.1152,0,112,0,0,103,540016640
v2-C-b16,v2,C,16,35,35,1,2032,1.1593,0.1364,0,0,0,0,105,550502400
v2-C-b16,v2,C,16,36,36,1,1616,0.8205,0.1643,0,16,0,0,65,340787200
v2-C-b16,v2,C,16,37,37,1,2032,0.7853,0.8383,1744,2032,18,94371840,63,330301440
v2-C-b16,v2,C,16,38,38,1,496,0.1342,0.0596,0,16,0,0,16,83886080
v2-C-b16,v2,C,16,39,39,1,48,0.0448,0.0479,0,16,0,0,4,20971520
v2-C-b16,v2,C,16,40,40,2,2032,2.5946,2.5323,1760,1776,110,576716800,185,969932800
v2-C-b16,v2,C,16,41,41,1,2032,1.1638,0.1297,0,0,0,0,86,450887680
v2-C-b16,v2,C,16,42,42,1,816,1.0252,0.8894,0,112,0,0,100,524288000
v2-C-b16,v2,C,16,43,43,1,2032,1.1547,0.1317,0,16,0,0,113,592445440
v2-C-b16,v2,C,16,44,44,1,2032,0.6522,0.6881,1744,2032,2,10485760,53,277872640
v2-C-b16,v2,C,16,45,45,1,2032,1.1309,0.1223,0,112,0,0,100,524288000
v2-C-b16,v2,C,16,46,46,1,128,0.0644,0.0665,32,32,0,0,6,31457280
v2-C-b16,v2,C,16,47,47,1,896,0.3075,0.0495,0,112,0,0,28,146800640
v2-C-b16,v2,C,16,48,48,1,1760,0.8949,0.1363,0,112,0,0,81,424673280
v2-C-b16,v2,C,16,49,49,1,2032,0.0514,0.0507,16,2032,0,0,5,26214400
v2-C-b16,v2,C,16,50,50,1,2032,1.1594,0.1278,0,16,0,0,96,503316480
v2-C-b16,v2,C,16,51,51,1,2032,0.0552,0.0594,16,2032,0,0,7,36700160
v2-C-b16,v2,C,16,52,52,1,2032,1.161,0.1233,0,80,0,0,101,529530880
v2-C-b16,v2,C,16,53,53,1,240,0.0522,0.0492,0,112,0,0,3,15728640
v2-C-b16,v2,C,16,54,54,1,2032,0.0474,0.0447,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,55,55,1,2032,1.1565,0.1131,0,16,0,0,101,529530880
v2-C-b16,v2,C,16,56,56,1,336,0.0788,0.0567,0,112,0,0,7,36700160
v2-C-b16,v2,C,16,57,57,1,2032,1.1717,0.1393,0,32,0,0,101,529530880
v2-C-b16,v2,C,16,58,58,1,160,0.0692,0.0647,0,0,0,0,6,31457280
v2-C-b16,v2,C,16,59,59,1,2032,0.0504,0.0496,16,2032,0,0,5,26214400
v2-C-b16,v2,C,16,60,60,1,1152,0.4311,0.0613,0,0,0,0,38,199229440
v2-C-b16,v2,C,16,61,61,1,624,0.9031,0.8476,0,112,0,0,72,377487360
v2-C-b16,v2,C,16,62,62,1,2032,1.1469,0.1265,0,112,0,0,103,540016640
v2-C-b16,v2,C,16,63,63,1,2032,1.1508,0.1357,0,112,0,0,109,571473920
v2-C-b16,v2,C,16,64,64,1,2032,1.1628,0.1326,0,16,0,0,94,492830720
v2-C-b16,v2,C,16,65,65,1,2032,1.1626,0.1382,0,16,0,0,111,581959680
v2-C-b16,v2,C,16,66,66,1,2032,1.1477,0.1345,0,112,0,0,101,529530880
v2-C-b16,v2,C,16,67,67,1,1488,2.8798,2.4124,0,32,0,0,242,1268776960
v2-C-b16,v2,C,16,68,68,1,2032,1.4234,1.5312,1744,2032,95,498073600,78,408944640
v2-C-b16,v2,C,16,69,69,1,2032,1.1495,0.1098,16,96,0,0,98,513802240
v2-C-b16,v2,C,16,70,70,1,2032,1.535,0.524,0,16,0,0,132,692060160
v2-C-b16,v2,C,16,71,71,1,2032,1.2025,0.1251,0,112,0,0,65,340787200
v2-C-b16,v2,C,16,72,72,1,2032,2.1743,1.3647,592,592,37,193986560,174,912261120
v2-C-b16,v2,C,16,73,73,1,2032,1.6332,0.6506,144,160,9,47185920,130,681574400
v2-C-b16,v2,C,16,74,74,1,2032,1.0348,0.0878,0,592,0,0,27,141557760
v2-C-b16,v2,C,16,75,75,1,48,0.0439,0.0527,0,16,0,0,9,47185920
v2-C-b16,v2,C,16,76,76,1,48,0.025,0.0252,0,16,0,0,3,15728640
v2-C-b16,v2,C,16,77,77,1,1920,1.0288,0.0953,0,112,0,0,79,414187520
v2-C-b16,v2,C,16,78,78,1,2032,1.18,0.1402,0,16,0,0,117,613416960
v2-C-b16,v2,C,16,79,79,1,1088,0.4132,0.0889,0,112,0,0,38,199229440
v2-C-b16,v2,C,16,80,80,1,2032,0.063,0.0582,688,2032,0,0,8,41943040
v2-C-b16,v2,C,16,81,81,1,64,0.5799,0.6228,32,32,2,10485760,51,267386880
v2-C-b16,v2,C,16,82,82,1,2032,2.6728,1.7879,480,480,30,157286400,181,948961280
v2-C-b16,v2,C,16,83,83,1,2032,1.171,0.0939,0,112,0,0,34,178257920
v2-C-b16,v2,C,16,84,84,1,2032,1.1782,0.1209,0,16,0,0,80,419430400
v2-C-b16,v2,C,16,85,85,1,560,0.1401,0.0705,0,112,0,0,17,89128960
v2-C-b16,v2,C,16,86,86,1,2032,1.0697,0.133,0,592,0,0,62,325058560
v2-C-b16,v2,C,16,87,87,1,48,0.065,0.0799,0,16,0,0,34,178257920
v2-C-b16,v2,C,16,88,88,1,2032,1.166,0.1178,0,16,0,0,94,492830720
v2-C-b16,v2,C,16,89,89,1,2032,4.7371,3.8462,16,128,1,5242880,257,1347420160
v2-C-b16,v2,C,16,90,90,1,2032,1.0548,0.0911,0,592,0,0,33,173015040
v2-C-b16,v2,C,16,91,91,1,1600,1.0466,0.661,304,784,19,99614720,176,922746880
v2-C-b16,v2,C,16,92,92,1,2032,1.1616,0.1317,0,112,0,0,51,267386880
v2-C-b16,v2,C,16,93,93,1,1104,0.4236,0.0773,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,94,94,2,2032,0.0528,0.0525,304,2032,0,0,4,20971520
v2-C-b16,v2,C,16,95,95,1,2032,0.0957,0.086,2032,2032,0,0,1,5242880
v2-C-b16,v2,C,16,96,96,1,2032,1.1529,0.1325,0,112,0,0,98,513802240
v2-C-b16,v2,C,16,97,97,1,2032,0.0498,0.0483,16,2032,0,0,5,26214400
v2-C-b16,v2,C,16,98,98,1,1152,0.4386,0.0739,0,112,0,0,35,183500800
v2-C-b16,v2,C,16,99,99,1,1696,0.8463,0.1028,0,112,0,0,68,356515840
v2-C-b16,v2,C,16,100,100,1,1808,0.9572,0.1226,0,16,0,0,78,408944640
v2-C-b16,v2,C,16,101,101,3,2032,0.0475,0.0464,16,2032,0,0,2,10485760
v2-C-b16,v2,C,16,102,102,1,528,0.1183,0.0323,0,112,0,0,10,52428800
v2-C-b16,v2,C,16,103,103,1,2032,1.1711,0.1199,0,16,0,0,92,482344960
v2-C-b16,v2,C,16,104,104,2,1184,1.5146,1.4668,800,912,50,262144000,102,534773760
v2-C-b16,v2,C,16,105,105,1,2032,1.1526,0.1187,0,112,0,0,95,498073600
v2-C-b16,v2,C,16,106,106,1,2032,1.1744,0.1244,0,0,0,0,91,477102080
v2-C-b16,v2,C,16,107,107,1,2032,2.7002,2.8826,1744,2032,109,571473920,178,933232640
v2-C-b16,v2,C,16,108,108,1,2032,1.1802,0.1082,0,16,0,0,97,508559360
v2-C-b16,v2,C,16,109,109,1,2032,3.1694,2.1794,0,112,0,0,131,686817280
v2-C-b16,v2,C,16,110,110,1,2032,1.1798,0.0854,0,16,0,0,33,173015040
v2-C-b16,v2,C,16,111,111,1,944,0.3316,0.0632,0,16,0,0,15,78643200
v2-C-b16,v2,C,16,112,112,1,2032,1.1742,0.1232,0,16,0,0,99,519045120
v2-C-b16,v2,C,16,113,113,2,2032,2.8288,2.9968,1920,2032,120,629145600,165,865075200
v2-C-b16,v2,C,16,114,114,1,1680,0.8236,0.0769,0,112,0,0,51,267386880
v2-C-b16,v2,C,16,115,115,1,2032,2.1903,1.205,0,16,0,0,165,865075200
v2-C-b16,v2,C,16,116,116,1,2032,1.483,0.452,16,96,1,5242880,120,629145600
v2-C-b16,v2,C,16,117,117,1,624,0.1821,0.0518,0,16,0,0,6,31457280
v2-C-b16,v2,C,16,118,118,1,2032,1.1585,0.1334,0,112,0,0,93,487587840
v2-C-b16,v2,C,16,119,119,1,2032,1.5326,0.5138,16,128,1,5242880,111,581959680
v2-C-b16,v2,C,16,120,120,1,2032,1.1623,0.1238,0,112,0,0,88,461373440
v2-C-b16,v2,C,16,121,121,1,768,0.2555,0.0696,0,112,0,0,20,104857600
v2-C-b16,v2,C,16,122,122,1,1968,1.0906,0.1059,0,112,0,0,77,403701760
v2-C-b16,v2,C,16,123,123,1,2032,2.3501,1.4959,592,592,37,193986560,160,838860800
v2-C-b16,v2,C,16,124,124,1,2032,4.4441,3.5208,0,112,0,0,216,1132462080
v2-C-b16,v2,C,16,125,125,1,2032,1.1806,0.1121,16,128,1,5242880,25,131072000
v2-C-b16,v2,C,16,126,126,1,2032,3.2109,3.4179,2032,2032,127,665845760,193,1011875840
v2-C-b16,v2,C,16,127,127,1,2032,1.5464,0.439,16,32,1,5242880,21,110100480
v2-C-b16,v2,C,16,128,128,1,48,0.0478,0.0443,0,16,0,0,0,0
v2-C-b16,v2,C,16,129,129,1,2032,1.2183,0.1177,0,16,0,0,115,602931200
v2-C-b16,v2,C,16,130,130,1,80,0.0496,0.0484,0,16,0,0,1,5242880
v2-C-b16,v2,C,16,131,131,1,2032,1.7273,0.8345,256,544,16,83886080,121,634388480
v2-C-b16,v2,C,16,132,132,1,944,0.3346,0.0666,0,16,0,0,26,136314880
v2-C-b16,v2,C,16,133,133,1,2032,1.1783,0.1308,0,32,0,0,82,429916160
v2-C-b16,v2,C,16,134,134,1,2032,1.1564,0.1161,0,112,0,0,74,387973120
v2-C-b16,v2,C,16,135,135,1,2032,1.1696,0.1168,0,16,0,0,83,435159040
v2-C-b16,v2,C,16,136,136,1,608,0.1661,0.0575,0,112,0,0,10,52428800
v2-C-b16,v2,C,16,137,137,1,416,0.1121,0.0509,0,16,0,0,4,20971520
v2-C-b16,v2,C,16,138,138,1,48,0.0457,0.0494,0,16,0,0,5,26214400
v2-C-b16,v2,C,16,139,139,1,2032,1.1676,0.12,0,16,0,0,79,414187520
v2-C-b16,v2,C,16,140,140,1,2032,1.1743,0.128,0,0,0,0,83,435159040
v2-C-b16,v2,C,16,141,141,1,2032,5.6829,4.8481,0,112,0,0,375,1966080000
v2-C-b16,v2,C,16,142,142,1,1584,0.7661,0.0889,0,16,0,0,45,235929600
v2-C-b16,v2,C,16,143,143,1,768,0.2434,0.0614,0,112,0,0,22,115343360
v2-C-b16,v2,C,16,144,144,1,1840,0.9668,0.0984,0,112,0,0,61,319815680
v2-C-b16,v2,C,16,145,145,1,2032,1.2205,0.1365,0,112,0,0,79,414187520
v2-C-b16,v2,C,16,146,146,1,1872,0.9905,0.0881,0,112,0,0,47,246415360
v2-C-b16,v2,C,16,147,147,1,2032,1.3637,0.3285,16,128,1,5242880,106,555745280
v2-C-b16,v2,C,16,148,148,1,64,0.0468,0.0468,0,16,0,0,0,0
v2-C-b16,v2,C,16,149,149,1,48,2.0187,2.1277,0,16,0,0,127,665845760
v2-C-b16,v2,C,16,150,150,1,2032,2.692,1.6899,0,112,0,0,161,844103680
v2-C-b16,v2,C,16,151,151,1,400,0.5396,0.5063,16,32,1,5242880,32,167772160
v2-C-b16,v2,C,16,152,152,1,2032,1.1755,0.1108,0,16,0,0,71,372244480
v2-C-b16,v2,C,16,153,153,1,784,0.2558,0.0648,0,112,0,0,18,94371840
v2-C-b16,v2,C,16,154,154,1,2032,1.1549,0.1036,0,112,0,0,70,367001600
v2-C-b16,v2,C,16,155,155,1,2032,1.1542,0.1194,0,112,0,0,75,393216000
v2-C-b16,v2,C,16,156,156,1,2032,4.4505,3.4669,0,16,0,0,266,1394606080
v2-C-b16,v2,C,16,157,157,1,2032,3.3897,3.5872,2032,2032,127,665845760,162,849346560
v2-C-b16,v2,C,16,158,158,1,2032,0.0429,0.0343,16,2032,0,0,2,10485760
v2-C-b16,v2,C,16,159,159,1,688,0.2262,0.0644,0,16,0,0,15,78643200
v2-C-b16,v2,C,16,160,160,1,2032,1.5183,0.4898,16,128,1,5242880,91,477102080
v2-C-b16,v2,C,16,161,161,1,2032,0.0489,0.0475,16,2032,0,0,4,20971520
v2-C-b16,v2,C,16,162,162,1,2032,3.8729,2.879,0,112,0,0,137,718274560
v2-C-b16,v2,C,16,163,163,1,2032,2.0213,2.1446,1744,2032,109,571473920,120,629145600
v2-C-b16,v2,C,16,164,164,1,2032,1.174,0.0658,0,112,0,0,0,0
v2-C-b16,v2,C,16,165,165,1,2032,1.1683,0.0889,0,112,0,0,30,157286400
v2-C-b16,v2,C,16,166,166,1,400,0.09,0.0538,0,112,0,0,10,52428800
v2-C-b16,v2,C,16,167,167,1,16,0.0444,0.0481,0,0,0,0,3,15728640
v2-C-b16,v2,C,16,168,168,1,2032,1.1912,0.0961,0,128,0,0,79,414187520
v2-C-b16,v2,C,16,169,169,1,240,0.0563,0.0464,0,112,0,0,3,15728640
v2-C-b16,v2,C,16,170,170,1,2032,1.1646,0.1089,0,112,0,0,57,298844160
v2-C-b16,v2,C,16,171,171,1,2032,2.5265,2.6617,1488,2032,93,487587840,141,739246080
v2-C-b16,v2,C,16,172,172,1,256,0.0508,0.0328,0,112,0,0,6,31457280
v2-C-b16,v2,C,16,173,173,1,2032,1.1694,0.0993,0,112,0,0,70,367001600
v2-C-b16,v2,C,16,174,174,1,1344,1.9399,1.5199,0,112,0,0,115,602931200
v2-C-b16,v2,C,16,175,175,1,512,0.1409,0.0623,0,112,0,0,7,36700160
v2-C-b16,v2,C,16,176,176,1,864,0.2794,0.0592,0,112,0,0,20,104857600
v2-C-b16,v2,C,16,177,177,1,2032,1.1668,0.1187,0,112,0,0,70,367001600
v2-C-b16,v2,C,16,178,178,1,2032,1.991,0.9973,144,160,9,47185920,116,608174080
v2-C-b16,v2,C,16,179,179,1,2032,2.6721,1.6948,0,112,0,0,152,796917760
v2-C-b16,v2,C,16,180,180,4,2032,3.7133,3.8995,2032,2032,127,665845760,177,927989760
v2-C-b16,v2,C,16,181,181,1,2032,2.5613,2.6982,1744,2032,109,571473920,85,445644800
v2-C-b16,v2,C,16,182,182,3,2032,0.6023,0.6466,1920,2032,120,629145600,0,0
v2-C-b16,v2,C,16,183,183,1,2032,1.1652,0.0668,0,160,0,0,0,0
v2-C-b16,v2,C,16,184,184,1,2032,1.1705,0.0876,0,112,0,0,30,157286400
v2-C-b16,v2,C,16,185,185,1,2032,3.0503,3.2128,1744,2032,93,487587840,153,802160640
v2-C-b16,v2,C,16,186,186,1,2032,1.1745,0.1015,0,112,0,0,54,283115520
v2-C-b16,v2,C,16,187,187,1,2032,0.0484,0.0454,16,2032,0,0,0,0
v2-C-b16,v2,C,16,188,188,1,2032,2.2017,1.2044,0,112,0,0,120,629145600
v2-C-b16,v2,C,16,189,189,1,2032,1.1758,0.0818,0,16,0,0,26,136314880
v2-C-b16,v2,C,16,190,190,1,2032,2.8326,2.9796,1488,2032,93,487587840,135,707788800
v2-C-b16,v2,C,16,191,191,1,2032,0.0497,0.0447,16,2032,0,0,5,26214400
v2-C-b16,v2,C,16,192,192,1,2032,1.1741,0.1334,0,112,0,0,73,382730240
v2-C-b16,v2,C,16,193,193,1,48,0.3416,0.3622,16,32,1,5242880,20,104857600
v2-C-b16,v2,C,16,194,194,1,2032,3.1693,2.15,0,16,0,0,108,566231040
v2-C-b16,v2,C,16,195,195,1,2032,1.2085,0.1624,0,0,0,0,105,550502400
v2-C-b16,v2,C,16,196,196,1,2032,1.182,0.1244,0,112,0,0,53,277872640
v2-C-b16,v2,C,16,197,197,1,2032,1.1738,0.1079,0,16,0,0,66,346030080
v2-C-b16,v2,C,16,198,198,1,2032,1.1731,0.1219,0,112,0,0,68,356515840
v2-C-b16,v2,C,16,199,199,1,2032,2.5049,1.6368,592,592,37,193986560,138,723517440
v2-C-b16,v2,C,16,200,200,5,2032,3.2179,3.3911,2032,2032,127,665845760,160,838860800
v2-C-b16,v2,C,16,201,201,1,2032,1.1921,0.1267,0,16,0,0,82,429916160
v2-C-b16,v2,C,16,202,202,1,2032,1.1663,0.1178,0,112,0,0,69,361758720
v2-C-b16,v2,C,16,203,203,1,2032,1.1817,0.1137,0,16,0,0,70,367001600
v2-C-b16,v2,C,16,204,204,1,2032,1.1637,0.1156,0,112,0,0,72,377487360
v2-C-b16,v2,C,16,205,205,1,2032,3.5109,3.6882,2032,2032,110,576716800,177,927989760
v2-C-b16,v2,C,16,206,206,1,2032,2.536,2.682,2016,2032,126,660602880,125,655360000
v2-C-b16,v2,C,16,207,207,1,2032,1.1786,0.0887,0,112,0,0,15,78643200
v2-C-b16,v2,C,16,208,208,1,1648,0.8195,0.0815,0,16,0,0,32,167772160
v2-C-b16,v2,C,16,209,209,1,2032,1.1787,0.11,0,16,0,0,64,335544320
v2-C-b16,v2,C,16,210,210,1,2032,1.1837,0.1131,0,16,0,0,57,298844160
v2-C-b16,v2,C,16,211,211,1,2032,1.1776,0.1248,0,16,0,0,83,435159040
v2-C-b16,v2,C,16,212,212,1,2032,3.1931,3.3796,1744,2032,109,571473920,162,849346560
v2-C-b16,v2,C,16,213,213,1,208,0.0482,0.0285,0,16,0,0,4,20971520
v2-C-b16,v2,C,16,214,214,6,2032,4.1865,4.3953,2032,2032,127,665845760,203,1064304640
v2-C-b16,v2,C,16,215,215,1,1040,0.9127,0.9363,976,992,61,319815680,7,36700160
v2-C-b16,v2,C,16,216,216,1,1936,1.1265,0.1443,144,160,9,47185920,3,15728640
v2-C-b16,v2,C,16,217,217,1,2032,1.1699,0.0877,0,112,0,0,32,167772160
v2-C-b16,v2,C,16,218,218,1,2032,1.9342,0.9955,400,400,25,131072000,121,634388480
v2-C-b16,v2,C,16,219,219,1,800,0.2665,0.0565,0,16,0,0,12,62914560
v2-C-b16,v2,C,16,220,220,2,2032,3.2024,3.3699,1920,2032,120,629145600,166,870318080
v2-C-b16,v2,C,16,221,221,1,2032,0.0474,0.0407,16,2032,0,0,2,10485760
v2-C-b16,v2,C,16,222,222,1,2032,2.4855,1.4156,0,112,0,0,49,256901120
v2-C-b16,v2,C,16,223,223,1,592,0.1668,0.0722,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,224,224,1,1568,0.7478,0.0851,0,16,0,0,43,225443840
v2-C-b16,v2,C,16,225,225,1,2032,1.1782,0.1078,0,16,0,0,63,330301440
v2-C-b16,v2,C,16,226,226,4,2032,3.7023,3.9055,1920,2032,120,629145600,193,1011875840
v2-C-b16,v2,C,16,227,227,1,2032,1.7875,1.8687,1744,2032,109,571473920,41,214958080
v2-C-b16,v2,C,16,228,228,1,2032,1.1156,0.0794,0,400,0,0,0,0
v2-C-b16,v2,C,16,229,229,1,608,0.185,0.0587,0,16,0,0,29,152043520
v2-C-b16,v2,C,16,230,230,1,2032,1.1071,0.1028,0,336,0,0,61,319815680
v2-C-b16,v2,C,16,231,231,1,144,0.0738,0.0812,0,16,0,0,11,57671680
v2-C-b16,v2,C,16,232,232,1,2032,1.7097,0.6657,16,32,1,5242880,101,529530880
v2-C-b16,v2,C,16,233,233,1,2032,1.1567,0.1124,0,112,0,0,72,377487360
v2-C-b16,v2,C,16,234,234,1,2032,0.0946,0.0929,1744,2032,0,0,9,47185920
v2-C-b16,v2,C,16,235,235,1,2032,1.1603,0.0956,0,0,0,0,58,304087040
v2-C-b16,v2,C,16,236,236,1,2032,0.0514,0.05,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,237,237,1,80,0.0325,0.027,0,16,0,0,1,5242880
v2-C-b16,v2,C,16,238,238,1,1088,5.4485,5.3171,16,128,1,5242880,282,1478492160
v2-C-b16,v2,C,16,239,239,1,608,0.1809,0.0896,0,112,0,0,41,214958080
v2-C-b16,v2,C,16,240,240,1,2032,1.1573,0.106,16,128,0,0,50,262144000
v2-C-b16,v2,C,16,241,241,1,2032,1.8199,0.9386,592,592,37,193986560,119,623902720
v2-C-b16,v2,C,16,242,242,2,2032,2.64,2.7673,1920,2032,120,629145600,90,471859200
v2-C-b16,v2,C,16,243,243,1,2032,1.1878,0.0656,0,16,0,0,0,0
v2-C-b16,v2,C,16,244,244,2,2032,2.2158,2.3633,1920,2032,120,629145600,126,660602880
v2-C-b16,v2,C,16,245,245,1,2032,1.1823,0.0691,0,16,0,0,0,0
v2-C-b16,v2,C,16,246,246,1,960,0.4018,0.1488,16,128,1,5242880,45,235929600
v2-C-b16,v2,C,16,247,247,1,2032,0.047,0.0411,16,2032,0,0,0,0
v2-C-b16,v2,C,16,248,248,1,160,0.0596,0.0638,0,16,0,0,8,41943040
v2-C-b16,v2,C,16,249,249,1,1728,3.3107,3.0428,1184,1200,74,387973120,134,702545920
v2-C-b16,v2,C,16,250,250,1,1536,0.7132,0.0835,0,112,0,0,33,173015040
v2-C-b16,v2,C,16,251,251,1,2032,2.1237,2.2442,1744,2032,109,571473920,89,466616320
v2-C-b16,v2,C,16,252,252,1,2032,1.1602,0.0602,0,112,0,0,0,0
v2-C-b16,v2,C,16,253,253,1,1152,0.4545,0.0789,0,112,0,0,31,162529280
v2-C-b16,v2,C,16,254,254,1,80,0.0563,0.0654,0,16,0,0,7,36700160
v2-C-b16,v2,C,16,255,255,1,2032,0.0384,0.0292,16,2032,0,0,3,15728640
v2-C-b16,v2,C,16,256,256,2,2032,3.0692,3.1752,1856,1968,116,608174080,148,775946240
v2-C-b16,v2,C,16,257,257,1,832,0.2834,0.0628,0,112,0,0,4,20971520
v2-C-b16,v2,C,16,258,258,1,2032,1.1654,0.1089,0,112,0,0,45,235929600
v2-C-b16,v2,C,16,259,259,1,2032,1.1872,0.0921,0,16,0,0,32,167772160
v2-C-b16,v2,C,16,260,260,1,2032,2.2813,1.4419,592,592,37,193986560,154,807403520
v2-C-b16,v2,C,16,261,261,1,2032,3.1069,2.7375,1440,1440,90,471859200,149,781189120
v2-C-b16,v2,C,16,262,262,1,80,0.6941,0.7479,32,32,2,10485760,38,199229440
v2-C-b16,v2,C,16,263,263,1,2032,0.6816,0.7335,2032,2032,127,665845760,3,15728640
