Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree
30599981910,30665855984,65874074,62740625,3133449,:cuFileRead,3308395,3315124,1,1,20669,20666,:20666:20669,--:cuFileRead
30600001499,30641402633,41401134,0,41401134,:cuFileHandleNVFS,3308395,3313172,0,0,20672,,:20672,:cuFileHandleNVFS
30600021592,30662762217,62740625,0,62740625,:cuFileHandleNVFS,3308395,3315124,2,0,20675,20669,:20666:20669:20675,----:cuFileHandleNVFS
30600040330,30660988321,60947991,0,60947991,:cuFileHandleNVFS,3308395,3313173,0,0,20678,,:20678,:cuFileHandleNVFS
30600057743,30671930449,71872706,71813145,59561,:weight_ssd_read layer018/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,20679,,:20679,:weight_ssd_read layer018/mlp.down_proj.weight.bin 43MiB
30600093916,30671907061,71813145,55819710,15993435,:cuFileRead,3308395,3315125,1,1,20682,20679,:20679:20682,--:cuFileRead
30600099422,30664123628,64024206,0,64024206,:cuFileHandleNVFS,3308395,3313174,0,0,20685,,:20685,:cuFileHandleNVFS
30600141437,30665700155,65558718,0,65558718,:cuFileHandleNVFS,3308395,3313171,0,0,20688,,:20688,:cuFileHandleNVFS
30600163291,30655983001,55819710,0,55819710,:cuFileHandleNVFS,3308395,3315125,2,0,20691,20682,:20679:20682:20691,----:cuFileHandleNVFS
30641419998,30659354389,17934391,0,17934391,:cuFileHandleNVFS,3308395,3313172,0,0,20694,,:20694,:cuFileHandleNVFS
30659377801,30668665922,9288121,0,9288121,:cuFileHandleNVFS,3308395,3313172,0,0,20697,,:20697,:cuFileHandleNVFS
30661001639,30671791791,10790152,0,10790152,:cuFileHandleNVFS,3308395,3313173,0,0,20700,,:20700,:cuFileHandleNVFS
30675537796,30675629687,91891,0,91891,:weight_h2d L19 0MiB,3308395,3308395,2,0,20703,20446,:21:20446:20703,----:weight_h2d L19 0MiB
30675660098,30675699532,39434,0,39434,:weight_h2d L19 0MiB,3308395,3308395,2,0,20704,20446,:21:20446:20704,----:weight_h2d L19 0MiB
30675720581,30675754481,33900,0,33900,:weight_h2d L19 0MiB,3308395,3308395,2,0,20705,20446,:21:20446:20705,----:weight_h2d L19 0MiB
30676140592,30691087564,14946972,14891822,55150,:weight_ssd_read layer019/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,20707,,:20707,:weight_ssd_read layer019/self_attn.qkv_proj.weight.bin 10MiB
30676173397,30691065219,14891822,1197793,13694029,:cuFileRead,3308395,3315123,1,1,20710,20707,:20707:20710,--:cuFileRead
30676206317,30677404110,1197793,0,1197793,:cuFileHandleNVFS,3308395,3315123,2,0,20713,20710,:20707:20710:20713,----:cuFileHandleNVFS
30676227144,30683512895,7285751,7221837,63914,:weight_ssd_read layer019/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,20714,,:20714,:weight_ssd_read layer019/self_attn.o_proj.weight.bin 8MiB
30676234213,30690907586,14673373,0,14673373,:cuFileHandleNVFS,3308395,3313174,0,0,20717,,:20717,:cuFileHandleNVFS
30676267743,30683489580,7221837,7187224,34613,:cuFileRead,3308395,3315122,1,1,20720,20714,:20714:20720,--:cuFileRead
30676294794,30683482018,7187224,0,7187224,:cuFileHandleNVFS,3308395,3315122,2,0,20723,20720,:20714:20720:20723,----:cuFileHandleNVFS
30676328036,30724828254,48500218,48434052,66166,:weight_ssd_read layer019/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,20724,,:20724,:weight_ssd_read layer019/mlp.gate_up_proj.weight.bin 86MiB
30676368232,30724802284,48434052,45282425,3151627,:cuFileRead,3308395,3315124,1,1,20727,20724,:20724:20727,--:cuFileRead
30676409926,30721692351,45282425,0,45282425,:cuFileHandleNVFS,3308395,3315124,2,0,20730,20727,:20724:20727:20730,----:cuFileHandleNVFS
30676441920,30720155799,43713879,0,43713879,:cuFileHandleNVFS,3308395,3313173,0,0,20733,,:20733,:cuFileHandleNVFS
30676445803,30731099466,54653663,54587900,65763,:weight_ssd_read layer019/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,20734,,:20734,:weight_ssd_read layer019/mlp.down_proj.weight.bin 43MiB
30676471202,30724775101,48303899,0,48303899,:cuFileHandleNVFS,3308395,3313172,0,0,20737,,:20737,:cuFileHandleNVFS
30676484365,30731072265,54587900,28885197,25702703,:cuFileRead,3308395,3315125,1,1,20740,20734,:20734:20740,--:cuFileRead
30676510750,30723110521,46599771,0,46599771,:cuFileHandleNVFS,3308395,3313171,0,0,20743,,:20743,:cuFileHandleNVFS
30676525022,30705410219,28885197,0,28885197,:cuFileHandleNVFS,3308395,3315125,2,0,20746,20740,:20734:20740:20746,----:cuFileHandleNVFS
30690931461,30718388282,27456821,0,27456821,:cuFileHandleNVFS,3308395,3313174,0,0,20749,,:20749,:cuFileHandleNVFS
30718406087,30727946318,9540231,0,9540231,:cuFileHandleNVFS,3308395,3313174,0,0,20752,,:20752,:cuFileHandleNVFS
30720170924,30730917823,10746899,0,10746899,:cuFileHandleNVFS,3308395,3313173,0,0,20755,,:20755,:cuFileHandleNVFS
30735013158,30735117470,104312,0,104312,:weight_h2d L20 0MiB,3308395,3308395,2,0,20758,20446,:21:20446:20758,----:weight_h2d L20 0MiB
30735148446,30735187621,39175,0,39175,:weight_h2d L20 0MiB,3308395,3308395,2,0,20759,20446,:21:20446:20759,----:weight_h2d L20 0MiB
30735209985,30735245729,35744,0,35744,:weight_h2d L20 0MiB,3308395,3308395,2,0,20760,20446,:21:20446:20760,----:weight_h2d L20 0MiB
30735753463,30751761982,16008519,15936886,71633,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,20762,,:20762,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 10MiB
30735794857,30751731743,15936886,979875,14957011,:cuFileRead,3308395,3315122,1,1,20765,20762,:20762:20765,--:cuFileRead
30735834550,30736814425,979875,0,979875,:cuFileHandleNVFS,3308395,3315122,2,0,20768,20765,:20762:20765:20768,----:cuFileHandleNVFS
30735853090,30741204361,5351271,5293534,57737,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,20769,,:20769,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 8MiB
30735885022,30741178556,5293534,5261295,32239,:cuFileRead,3308395,3315123,1,1,20772,20769,:20769:20772,--:cuFileRead
30735910147,30741171442,5261295,0,5261295,:cuFileHandleNVFS,3308395,3315123,2,0,20775,20772,:20769:20772:20775,----:cuFileHandleNVFS
30735950738,30751607296,15656558,0,15656558,:cuFileHandleNVFS,3308395,3313171,0,0,20778,,:20778,:cuFileHandleNVFS
30735976955,30781490413,45513458,45442186,71272,:weight_ssd_read layer020/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,20779,,:20779,:weight_ssd_read layer020/mlp.gate_up_proj.weight.bin 86MiB
30736014756,30781456942,45442186,42046741,3395445,:cuFileRead,3308395,3315124,1,1,20782,20779,:20779:20782,--:cuFileRead
30736061511,30778108252,42046741,0,42046741,:cuFileHandleNVFS,3308395,3315124,2,0,20785,20782,:20779:20782:20785,----:cuFileHandleNVFS
30736089792,30787619081,51529289,51455479,73810,:weight_ssd_read layer020/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,20786,,:20786,:weight_ssd_read layer020/mlp.down_proj.weight.bin 43MiB
30736094615,30781265773,45171158,0,45171158,:cuFileHandleNVFS,3308395,3313172,0,0,20789,,:20789,:cuFileHandleNVFS
30736132988,30787588467,51455479,30295423,21160056,:cuFileRead,3308395,3315125,1,1,20792,20786,:20786:20792,--:cuFileRead
30736152280,30779669308,43517028,0,43517028,:cuFileHandleNVFS,3308395,3313174,0,0,20795,,:20795,:cuFileHandleNVFS
30736177449,30766472872,30295423,0,30295423,:cuFileHandleNVFS,3308395,3315125,2,0,20798,20792,:20786:20792:20798,----:cuFileHandleNVFS
30736217300,30776482920,40265620,0,40265620,:cuFileHandleNVFS,3308395,3313173,0,0,20801,,:20801,:cuFileHandleNVFS
30751636672,30774912760,23276088,0,23276088,:cuFileHandleNVFS,3308395,3313171,0,0,20804,,:20804,:cuFileHandleNVFS
30774931958,30784436992,9505034,0,9505034,:cuFileHandleNVFS,3308395,3313171,0,0,20807,,:20807,:cuFileHandleNVFS
30776499860,30787437512,10937652,0,10937652,:cuFileHandleNVFS,3308395,3313173,0,0,20810,,:20810,:cuFileHandleNVFS
30792159133,30792274046,114913,0,114913,:weight_h2d L21 0MiB,3308395,3308395,2,0,20813,20446,:21:20446:20813,----:weight_h2d L21 0MiB
30792309336,30792352993,43657,0,43657,:weight_h2d L21 0MiB,3308395,3308395,2,0,20814,20446,:21:20446:20814,----:weight_h2d L21 0MiB
30792377540,30792415811,38271,0,38271,:weight_h2d L21 0MiB,3308395,3308395,2,0,20815,20446,:21:20446:20815,----:weight_h2d L21 0MiB
30792953624,30803578723,10625099,10553274,71825,:weight_ssd_read layer021/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,20817,,:20817,:weight_ssd_read layer021/self_attn.qkv_proj.weight.bin 10MiB
30792994216,30803547490,10553274,1146021,9407253,:cuFileRead,3308395,3315123,1,1,20820,20817,:20817:20820,--:cuFileRead
30793041483,30794187504,1146021,0,1146021,:cuFileHandleNVFS,3308395,3315123,2,0,20823,20820,:20817:20820:20823,----:cuFileHandleNVFS
30793084178,30803405062,10320884,0,10320884,:cuFileHandleNVFS,3308395,3313174,0,0,20826,,:20826,:cuFileHandleNVFS
30793091206,30800208025,7116819,7031415,85404,:weight_ssd_read layer021/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,20827,,:20827,:weight_ssd_read layer021/self_attn.o_proj.weight.bin 8MiB
30793146448,30800177863,7031415,6985953,45462,:cuFileRead,3308395,3315122,1,1,20830,20827,:20827:20830,--:cuFileRead
30793182119,30800168072,6985953,0,6985953,:cuFileHandleNVFS,3308395,3315122,2,0,20833,20830,:20827:20830:20833,----:cuFileHandleNVFS
30793232166,30830975102,37742936,37658465,84471,:weight_ssd_read layer021/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,20834,,:20834,:weight_ssd_read layer021/mlp.gate_up_proj.weight.bin 86MiB
30793282474,30830940939,37658465,32691634,4966831,:cuFileRead,3308395,3315124,1,1,20837,20834,:20834:20837,--:cuFileRead
30793330726,30826022360,32691634,0,32691634,:cuFileHandleNVFS,3308395,3315124,2,0,20840,20837,:20834:20837:20840,----:cuFileHandleNVFS
30793373555,30837122224,43748669,43670180,78489,:weight_ssd_read layer021/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,20841,,:20841,:weight_ssd_read layer021/mlp.down_proj.weight.bin 43MiB
30793381517,30830803882,37422365,0,37422365,:cuFileHandleNVFS,3308395,3313172,0,0,20844,,:20844,:cuFileHandleNVFS
30793408426,30829213678,35805252,0,35805252,:cuFileHandleNVFS,3308395,3313173,0,0,20847,,:20847,:cuFileHandleNVFS
30793422087,30837092267,43670180,23835697,19834483,:cuFileRead,3308395,3315125,1,1,20850,20841,:20841:20850,--:cuFileRead
30793448723,30827643065,34194342,0,34194342,:cuFileHandleNVFS,3308395,3313171,0,0,20853,,:20853,:cuFileHandleNVFS
30793471091,30817306788,23835697,0,23835697,:cuFileHandleNVFS,3308395,3315125,2,0,20856,20850,:20841:20850:20856,----:cuFileHandleNVFS
30803437536,30824461917,21024381,0,21024381,:cuFileHandleNVFS,3308395,3313174,0,0,20859,,:20859,:cuFileHandleNVFS
30824482128,30834001416,9519288,0,9519288,:cuFileHandleNVFS,3308395,3313174,0,0,20862,,:20862,:cuFileHandleNVFS
30827659499,30837038604,9379105,0,9379105,:cuFileHandleNVFS,3308395,3313171,0,0,20865,,:20865,:cuFileHandleNVFS
30841696819,30841809094,112275,0,112275,:weight_h2d L22 0MiB,3308395,3308395,2,0,20868,20446,:21:20446:20868,----:weight_h2d L22 0MiB
30841841838,30841882434,40596,0,40596,:weight_h2d L22 0MiB,3308395,3308395,2,0,20869,20446,:21:20446:20869,----:weight_h2d L22 0MiB
30841905508,30841941279,35771,0,35771,:weight_h2d L22 0MiB,3308395,3308395,2,0,20870,20446,:21:20446:20870,----:weight_h2d L22 0MiB
30842513583,30850066541,7552958,7476336,76622,:weight_ssd_read layer022/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,20872,,:20872,:weight_ssd_read layer022/self_attn.qkv_proj.weight.bin 10MiB
30842560436,30850036772,7476336,1189593,6286743,:cuFileRead,3308395,3315122,1,1,20875,20872,:20872:20875,--:cuFileRead
30842605896,30843795489,1189593,0,1189593,:cuFileHandleNVFS,3308395,3315122,2,0,20878,20875,:20872:20875:20878,----:cuFileHandleNVFS
30842634751,30849813123,7178372,0,7178372,:cuFileHandleNVFS,3308395,3313173,0,0,20881,,:20881,:cuFileHandleNVFS
30842655679,30848772024,6116345,6039883,76462,:weight_ssd_read layer022/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,20882,,:20882,:weight_ssd_read layer022/self_attn.o_proj.weight.bin 8MiB
30842701342,30848741225,6039883,5997154,42729,:cuFileRead,3308395,3315123,1,1,20885,20882,:20882:20885,--:cuFileRead
30842735527,30848732681,5997154,0,5997154,:cuFileHandleNVFS,3308395,3315123,2,0,20888,20885,:20882:20885:20888,----:cuFileHandleNVFS
30842806405,30892334781,49528376,49437023,91353,:weight_ssd_read layer022/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,20889,,:20889,:weight_ssd_read layer022/mlp.gate_up_proj.weight.bin 86MiB
30842854494,30892291517,49437023,44298937,5138086,:cuFileRead,3308395,3315124,1,1,20892,20889,:20889:20892,--:cuFileRead
30842914887,30887213824,44298937,0,44298937,:cuFileHandleNVFS,3308395,3315124,2,0,20895,20892,:20889:20892:20895,----:cuFileHandleNVFS
30842944878,30898392651,55447773,55347069,100704,:weight_ssd_read layer022/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,20897,,:20897,:weight_ssd_read layer022/mlp.down_proj.weight.bin 43MiB
30842950658,30892257284,49306626,0,49306626,:cuFileHandleNVFS,3308395,3313172,0,0,20899,,:20899,:cuFileHandleNVFS
30843006024,30898353093,55347069,32562603,22784466,:cuFileRead,3308395,3315125,1,1,20902,20897,:20897:20902,--:cuFileRead
30843056013,30888826136,45770123,0,45770123,:cuFileHandleNVFS,3308395,3313174,0,0,20905,,:20905,:cuFileHandleNVFS
30843095553,30890462957,47367404,0,47367404,:cuFileHandleNVFS,3308395,3313171,0,0,20910,,:20910,:cuFileHandleNVFS
30843096336,30875658939,32562603,0,32562603,:cuFileHandleNVFS,3308395,3315125,2,0,20911,20902,:20897:20902:20911,----:cuFileHandleNVFS
30849835626,30885872387,36036761,0,36036761,:cuFileHandleNVFS,3308395,3313173,0,0,20914,,:20914,:cuFileHandleNVFS
30885893997,30895195678,9301681,0,9301681,:cuFileHandleNVFS,3308395,3313173,0,0,20917,,:20917,:cuFileHandleNVFS
30888842938,30898231063,9388125,0,9388125,:cuFileHandleNVFS,3308395,3313174,0,0,20920,,:20920,:cuFileHandleNVFS
30902733219,30902834148,100929,0,100929,:weight_h2d L23 0MiB,3308395,3308395,2,0,20923,20446,:21:20446:20923,----:weight_h2d L23 0MiB
30902866348,30902905437,39089,0,39089,:weight_h2d L23 0MiB,3308395,3308395,2,0,20924,20446,:21:20446:20924,----:weight_h2d L23 0MiB
30902927537,30902963016,35479,0,35479,:weight_h2d L23 0MiB,3308395,3308395,2,0,20925,20446,:21:20446:20925,----:weight_h2d L23 0MiB
30903509121,30922153771,18644650,18564283,80367,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,20927,,:20927,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 10MiB
30903557526,30922121809,18564283,1047002,17517281,:cuFileRead,3308395,3315123,1,1,20930,20927,:20927:20930,--:cuFileRead
30903601444,30904648446,1047002,0,1047002,:cuFileHandleNVFS,3308395,3315123,2,0,20933,20930,:20927:20930:20933,----:cuFileHandleNVFS
30903647587,30911003982,7356395,7283384,73011,:weight_ssd_read layer023/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,20934,,:20934,:weight_ssd_read layer023/self_attn.o_proj.weight.bin 8MiB
30903693678,30910977062,7283384,7244360,39024,:cuFileRead,3308395,3315122,1,1,20937,20934,:20934:20937,--:cuFileRead
30903702974,30921963875,18260901,0,18260901,:cuFileHandleNVFS,3308395,3313171,0,0,20940,,:20940,:cuFileHandleNVFS
30903725164,30910969524,7244360,0,7244360,:cuFileHandleNVFS,3308395,3315122,2,0,20943,20937,:20934:20937:20943,----:cuFileHandleNVFS
30903758548,30963469722,59711174,59641711,69463,:weight_ssd_read layer023/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,20944,,:20944,:weight_ssd_read layer023/mlp.gate_up_proj.weight.bin 86MiB
30903795310,30963437021,59641711,57819099,1822612,:cuFileRead,3308395,3315124,1,1,20947,20944,:20944:20947,--:cuFileRead
30903842030,30961661129,57819099,0,57819099,:cuFileHandleNVFS,3308395,3315124,2,0,20950,20947,:20944:20947:20950,----:cuFileHandleNVFS
30903880151,30963279121,59398970,0,59398970,:cuFileHandleNVFS,3308395,3313172,0,0,20953,,:20953,:cuFileHandleNVFS
30903935188,30960125819,56190631,0,56190631,:cuFileHandleNVFS,3308395,3313173,0,0,20956,,:20956,:cuFileHandleNVFS
30903938087,30969589418,65651331,65573640,77691,:weight_ssd_read layer023/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,20957,,:20957,:weight_ssd_read layer023/mlp.down_proj.weight.bin 43MiB
30903985436,30969559076,65573640,47970964,17602676,:cuFileRead,3308395,3315125,1,1,20960,20957,:20957:20960,--:cuFileRead
30904044517,30958511240,54466723,0,54466723,:cuFileHandleNVFS,3308395,3313174,0,0,20963,,:20963,:cuFileHandleNVFS
30904062487,30952033451,47970964,0,47970964,:cuFileHandleNVFS,3308395,3315125,2,0,20966,20960,:20957:20960:20966,----:cuFileHandleNVFS
30921992686,30956888910,34896224,0,34896224,:cuFileHandleNVFS,3308395,3313171,0,0,20969,,:20969,:cuFileHandleNVFS
30956922768,30966370016,9447248,0,9447248,:cuFileHandleNVFS,3308395,3313171,0,0,20972,,:20972,:cuFileHandleNVFS
30958529522,30969497579,10968057,0,10968057,:cuFileHandleNVFS,3308395,3313174,0,0,20975,,:20975,:cuFileHandleNVFS
30973722903,30973829920,107017,0,107017,:weight_h2d L24 0MiB,3308395,3308395,2,0,20978,20446,:21:20446:20978,----:weight_h2d L24 0MiB
30973865240,30973905939,40699,0,40699,:weight_h2d L24 0MiB,3308395,3308395,2,0,20979,20446,:21:20446:20979,----:weight_h2d L24 0MiB
30973928608,30973963569,34961,0,34961,:weight_h2d L24 0MiB,3308395,3308395,2,0,20980,20446,:21:20446:20980,----:weight_h2d L24 0MiB
30974515817,30983304714,8788897,8726812,62085,:weight_ssd_read layer024/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,20982,,:20982,:weight_ssd_read layer024/self_attn.qkv_proj.weight.bin 10MiB
30974557604,30983284416,8726812,1149064,7577748,:cuFileRead,3308395,3315122,1,1,20985,20982,:20982:20985,--:cuFileRead
30974602001,30975751065,1149064,0,1149064,:cuFileHandleNVFS,3308395,3315122,2,0,20988,20985,:20982:20985:20988,----:cuFileHandleNVFS
30974630380,30983253394,8623014,0,8623014,:cuFileHandleNVFS,3308395,3313173,0,0,20991,,:20991,:cuFileHandleNVFS
30974672818,30981020576,6347758,6276586,71172,:weight_ssd_read layer024/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,20992,,:20992,:weight_ssd_read layer024/self_attn.o_proj.weight.bin 8MiB
30974721910,30980998496,6276586,6237156,39430,:cuFileRead,3308395,3315123,1,1,20995,20992,:20992:20995,--:cuFileRead
30974754876,30980992032,6237156,0,6237156,:cuFileHandleNVFS,3308395,3315123,2,0,20998,20995,:20992:20995:20998,----:cuFileHandleNVFS
30974808669,31028782928,53974259,53893024,81235,:weight_ssd_read layer024/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,20999,,:20999,:weight_ssd_read layer024/mlp.gate_up_proj.weight.bin 86MiB
30974856844,31028749868,53893024,48878169,5014855,:cuFileRead,3308395,3315124,1,1,21002,20999,:20999:21002,--:cuFileRead
30974904725,31023782894,48878169,0,48878169,:cuFileHandleNVFS,3308395,3315124,2,0,21005,21002,:20999:21002:21005,----:cuFileHandleNVFS
30974945374,31028619561,53674187,0,53674187,:cuFileHandleNVFS,3308395,3313172,0,0,21008,,:21008,:cuFileHandleNVFS
30974956979,31034808660,59851681,59767364,84317,:weight_ssd_read layer024/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,21009,,:21009,:weight_ssd_read layer024/mlp.down_proj.weight.bin 43MiB
30975007853,31034775217,59767364,37752430,22014934,:cuFileRead,3308395,3315125,1,1,21013,21009,:21009:21013,--:cuFileRead
30975010493,31025334837,50324344,0,50324344,:cuFileHandleNVFS,3308395,3313171,0,0,21015,,:21015,:cuFileHandleNVFS
30975057237,31012809667,37752430,0,37752430,:cuFileHandleNVFS,3308395,3315125,2,0,21018,21013,:21009:21013:21018,----:cuFileHandleNVFS
30975087476,31026909261,51821785,0,51821785,:cuFileHandleNVFS,3308395,3313174,0,0,21021,,:21021,:cuFileHandleNVFS
30983283236,31022252590,38969354,0,38969354,:cuFileHandleNVFS,3308395,3313173,0,0,21024,,:21024,:cuFileHandleNVFS
31022271006,31031660946,9389940,0,9389940,:cuFileHandleNVFS,3308395,3313173,0,0,21027,,:21027,:cuFileHandleNVFS
31025351420,31034734537,9383117,0,9383117,:cuFileHandleNVFS,3308395,3313171,0,0,21030,,:21030,:cuFileHandleNVFS
31038768466,31038869967,101501,0,101501,:weight_h2d L25 0MiB,3308395,3308395,2,0,21033,20446,:21:20446:21033,----:weight_h2d L25 0MiB
31038902674,31038943428,40754,0,40754,:weight_h2d L25 0MiB,3308395,3308395,2,0,21034,20446,:21:20446:21034,----:weight_h2d L25 0MiB
31038966494,31039002164,35670,0,35670,:weight_h2d L25 0MiB,3308395,3308395,2,0,21035,20446,:21:20446:21035,----:weight_h2d L25 0MiB
31039559635,31058567103,19007468,18927421,80047,:weight_ssd_read layer025/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315123,0,1,21037,,:21037,:weight_ssd_read layer025/self_attn.qkv_proj.weight.bin 10MiB
31039607835,31058535256,18927421,1068844,17858577,:cuFileRead,3308395,3315123,1,1,21040,21037,:21037:21040,--:cuFileRead
31039654145,31040722989,1068844,0,1068844,:cuFileHandleNVFS,3308395,3315123,2,0,21043,21040,:21037:21040:21043,----:cuFileHandleNVFS
31039698586,31046659680,6961094,6887359,73735,:weight_ssd_read layer025/self_attn.o_proj.weight.bin 8MiB,3308395,3315122,0,1,21044,,:21044,:weight_ssd_read layer025/self_attn.o_proj.weight.bin 8MiB
31039743991,31046631350,6887359,6847808,39551,:cuFileRead,3308395,3315122,1,1,21047,21044,:21044:21047,--:cuFileRead
31039775635,31046623443,6847808,0,6847808,:cuFileHandleNVFS,3308395,3315122,2,0,21050,21047,:21044:21047:21050,----:cuFileHandleNVFS
31039793979,31058402478,18608499,0,18608499,:cuFileHandleNVFS,3308395,3313174,0,0,21053,,:21053,:cuFileHandleNVFS
31039835724,31095699616,55863892,55788364,75528,:weight_ssd_read layer025/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,21054,,:21054,:weight_ssd_read layer025/mlp.gate_up_proj.weight.bin 86MiB
31039882891,31095671255,55788364,52473266,3315098,:cuFileRead,3308395,3315124,1,1,21057,21054,:21054:21057,--:cuFileRead
31039933915,31092407181,52473266,0,52473266,:cuFileHandleNVFS,3308395,3315124,2,0,21060,21057,:21054:21057:21060,----:cuFileHandleNVFS
31039965811,31102412867,62447056,62378694,68362,:weight_ssd_read layer025/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,21061,,:21061,:weight_ssd_read layer025/mlp.down_proj.weight.bin 43MiB
31040007685,31102386379,62378694,21780415,40598279,:cuFileRead,3308395,3315125,1,1,21064,21061,:21061:21064,--:cuFileRead
31040036809,31090811609,50774800,0,50774800,:cuFileHandleNVFS,3308395,3313173,0,0,21067,,:21067,:cuFileHandleNVFS
31040072192,31095550102,55477910,0,55477910,:cuFileHandleNVFS,3308395,3313171,0,0,21070,,:21070,:cuFileHandleNVFS
31040084932,31061865347,21780415,0,21780415,:cuFileHandleNVFS,3308395,3315125,2,0,21073,21064,:21061:21064:21073,----:cuFileHandleNVFS
31040116825,31093872490,53755665,0,53755665,:cuFileHandleNVFS,3308395,3313172,0,0,21076,,:21076,:cuFileHandleNVFS
31058430256,31089303814,30873558,0,30873558,:cuFileHandleNVFS,3308395,3313174,0,0,21079,,:21079,:cuFileHandleNVFS
31089320593,31098617183,9296590,0,9296590,:cuFileHandleNVFS,3308395,3313174,0,0,21082,,:21082,:cuFileHandleNVFS
31090826852,31102241886,11415034,0,11415034,:cuFileHandleNVFS,3308395,3313173,0,0,21085,,:21085,:cuFileHandleNVFS
31104470761,31104530808,60047,0,60047,:weight_h2d L26 0MiB,3308395,3308395,2,0,21088,20446,:21:20446:21088,----:weight_h2d L26 0MiB
31104544457,31104562207,17750,0,17750,:weight_h2d L26 0MiB,3308395,3308395,2,0,21089,20446,:21:20446:21089,----:weight_h2d L26 0MiB
31104570206,31104582605,12399,0,12399,:weight_h2d L26 0MiB,3308395,3308395,2,0,21090,20446,:21:20446:21090,----:weight_h2d L26 0MiB
31104993402,31140502207,35508805,35448387,60418,:weight_ssd_read layer026/self_attn.qkv_proj.weight.bin 10MiB,3308395,3315122,0,1,21092,,:21092,:weight_ssd_read layer026/self_attn.qkv_proj.weight.bin 10MiB
31105031585,31140479972,35448387,992443,34455944,:cuFileRead,3308395,3315122,1,1,21095,21092,:21092:21095,--:cuFileRead
31105075820,31106068263,992443,0,992443,:cuFileHandleNVFS,3308395,3315122,2,0,21098,21095,:21092:21095:21098,----:cuFileHandleNVFS
31105112805,31112736765,7623960,7556628,67332,:weight_ssd_read layer026/self_attn.o_proj.weight.bin 8MiB,3308395,3315123,0,1,21099,,:21099,:weight_ssd_read layer026/self_attn.o_proj.weight.bin 8MiB
31105155641,31112712269,7556628,7521921,34707,:cuFileRead,3308395,3315123,1,1,21102,21099,:21099:21102,--:cuFileRead
31105183515,31112705436,7521921,0,7521921,:cuFileHandleNVFS,3308395,3315123,2,0,21105,21102,:21099:21102:21105,----:cuFileHandleNVFS
31105199139,31140448417,35249278,0,35249278,:cuFileHandleNVFS,3308395,3313172,0,0,21108,,:21108,:cuFileHandleNVFS
31105232053,31175352584,70120531,70050255,70276,:weight_ssd_read layer026/mlp.gate_up_proj.weight.bin 86MiB,3308395,3315124,0,1,21109,,:21109,:weight_ssd_read layer026/mlp.gate_up_proj.weight.bin 86MiB
31105268754,31175319009,70050255,65174613,4875642,:cuFileRead,3308395,3315124,1,1,21112,21109,:21109:21112,--:cuFileRead
31105308662,31170483275,65174613,0,65174613,:cuFileHandleNVFS,3308395,3315124,2,0,21115,21112,:21109:21112:21115,----:cuFileHandleNVFS
31105333481,31172158935,66825454,0,66825454,:cuFileHandleNVFS,3308395,3313174,0,0,21118,,:21118,:cuFileHandleNVFS
31105336039,31181404955,76068916,76003950,64966,:weight_ssd_read layer026/mlp.down_proj.weight.bin 43MiB,3308395,3315125,0,1,21119,,:21119,:weight_ssd_read layer026/mlp.down_proj.weight.bin 43MiB
